price_per_night,room_type,normalized_price,catergorized_price_sec,catergorized_normalized_price_sec
188,apartment,-0.2208970259155623,200.0,-0.20000000000000018
300,apartment,0.06921878555511894,300.0,0.19999999999999973
250,apartment,-0.06029720170857804,250.0,-2.220446049250313e-16
99,apartment,-0.4514354832449429,100.0,-0.40000000000000013
350,apartment,0.19873477281881594,350.0,0.19999999999999973
190,apartment,-0.21571638642501442,200.0,-0.20000000000000018
514,apartment,0.623547211043742,550.0,0.7999999999999996
95,apartment,-0.46179676222603866,100.0,-0.40000000000000013
81,apartment,-0.49806123865987384,100.0,-0.40000000000000013
300,room,0.8027088493128097,300.0,0.9999999999999996
120,apartment,-0.3970387685941902,150.0,-0.20000000000000018
300,apartment,0.06921878555511894,300.0,0.19999999999999973
99,apartment,-0.4514354832449429,100.0,-0.40000000000000013
295,apartment,0.05626718682874925,300.0,0.19999999999999973
110,room,0.06319892111554846,150.0,0.19999999999999973
450,apartment,0.45776674734620987,450.0,0.5999999999999996
350,apartment,0.19873477281881594,350.0,0.19999999999999973
1000,apartment,1.8824426072468767,,1.9999999999999991
90,apartment,-0.47474836095240835,100.0,-0.40000000000000013
220,apartment,-0.13800679406679622,250.0,-2.220446049250313e-16
80,room,-0.05356580438928227,100.0,-2.220446049250313e-16
109,room,0.05930676359872077,150.0,0.19999999999999973
250,room,0.6081009734714252,250.0,0.7999999999999996
380,room,1.114081450659025,400.0,1.1999999999999993
159,apartment,-0.2960162985285065,200.0,-0.20000000000000018
250,apartment,-0.06029720170857804,250.0,-2.220446049250313e-16
675,apartment,1.0405886900328463,700.0,1.1999999999999993
150,apartment,-0.319329176235972,150.0,-0.20000000000000018
150,apartment,-0.319329176235972,150.0,-0.20000000000000018
360,apartment,0.22463797027155533,400.0,0.3999999999999997
220,apartment,-0.13800679406679622,250.0,-2.220446049250313e-16
400,room,1.191924600995579,400.0,1.1999999999999993
190,apartment,-0.21571638642501442,200.0,-0.20000000000000018
145,apartment,-0.3322807749623417,150.0,-0.20000000000000018
500,apartment,0.5872827346099069,500.0,0.5999999999999996
120,room,0.10212049628382537,150.0,0.19999999999999973
250,apartment,-0.06029720170857804,250.0,-2.220446049250313e-16
599,apartment,0.8437243893920269,600.0,0.9999999999999996
425,apartment,0.3930087537143614,450.0,0.3999999999999997
349,apartment,0.19614445307354197,350.0,0.19999999999999973
35,room,-0.22871289264652836,50.0,-0.20000000000000018
350,apartment,0.19873477281881594,350.0,0.19999999999999973
70,room,-0.09248737955755917,100.0,-2.220446049250313e-16
59,room,-0.13530111224266378,100.0,-2.220446049250313e-16
59,apartment,-0.5550482730559005,100.0,-0.40000000000000013
59,apartment,-0.5550482730559005,100.0,-0.40000000000000013
50,room,-0.170330529894113,50.0,-2.220446049250313e-16
450,apartment,0.45776674734620987,450.0,0.5999999999999996
50,room,-0.170330529894113,50.0,-2.220446049250313e-16
300,apartment,0.06921878555511894,300.0,0.19999999999999973
300,room,0.8027088493128097,300.0,0.9999999999999996
117,room,0.0904440237333423,150.0,0.19999999999999973
89,room,-0.018536386737833047,100.0,-2.220446049250313e-16
550,apartment,0.7167987218736038,550.0,0.7999999999999996
151,apartment,-0.31673885649069805,200.0,-0.20000000000000018
36,room,-0.22482073512970066,50.0,-0.20000000000000018
70,room,-0.09248737955755917,100.0,-2.220446049250313e-16
80,room,-0.05356580438928227,100.0,-2.220446049250313e-16
140,room,0.1799636466203792,150.0,0.19999999999999973
200,apartment,-0.189813188972275,200.0,-2.220446049250313e-16
205,apartment,-0.1768615902459053,250.0,-2.220446049250313e-16
85,room,-0.03410501680514381,100.0,-2.220446049250313e-16
150,apartment,-0.319329176235972,150.0,-0.20000000000000018
120,apartment,-0.3970387685941902,150.0,-0.20000000000000018
455,apartment,0.47071834607257956,500.0,0.5999999999999996
1250,apartment,2.530022543565362,,2.599999999999999
140,apartment,-0.3452323736887114,150.0,-0.20000000000000018
888,apartment,1.5923267957761955,900.0,1.5999999999999996
4321,apartment,10.48489448130163,,
200,apartment,-0.189813188972275,200.0,-2.220446049250313e-16
148,apartment,-0.3245098157265199,150.0,-0.20000000000000018
99,apartment,-0.4514354832449429,100.0,-0.40000000000000013
250,apartment,-0.06029720170857804,250.0,-2.220446049250313e-16
70,room,-0.09248737955755917,100.0,-2.220446049250313e-16
69,apartment,-0.5291450756031612,100.0,-0.40000000000000013
150,room,0.2188852217886561,150.0,0.3999999999999997
95,room,0.004816558363133101,100.0,0.19999999999999973
130,apartment,-0.3711355711414508,150.0,-0.20000000000000018
115,room,0.08265970869968692,150.0,0.19999999999999973
184,apartment,-0.23125830489665805,200.0,-0.20000000000000018
475,room,1.4838364147576557,500.0,1.5999999999999996
145,apartment,-0.3322807749623417,150.0,-0.20000000000000018
225,apartment,-0.12505519534042653,250.0,-2.220446049250313e-16
300,apartment,0.06921878555511894,300.0,0.19999999999999973
50,room,-0.170330529894113,50.0,-2.220446049250313e-16
2250,room,8.392416007126807,,
130,apartment,-0.3711355711414508,150.0,-0.20000000000000018
129,apartment,-0.37372589088672475,150.0,-0.20000000000000018
150,room,0.2188852217886561,150.0,0.3999999999999997
60,room,-0.13140895472583608,100.0,-2.220446049250313e-16
220,apartment,-0.13800679406679622,250.0,-2.220446049250313e-16
260,apartment,-0.03439400425583864,300.0,-2.220446049250313e-16
250,apartment,-0.06029720170857804,250.0,-2.220446049250313e-16
150,apartment,-0.319329176235972,150.0,-0.20000000000000018
425,apartment,0.3930087537143614,450.0,0.3999999999999997
200,room,0.41349309763004066,200.0,0.5999999999999996
72,room,-0.08470306452390379,100.0,-2.220446049250313e-16
37,room,-0.220928577612873,50.0,-0.20000000000000018
158,apartment,-0.2986066182737805,200.0,-0.20000000000000018
200,apartment,-0.189813188972275,200.0,-2.220446049250313e-16
49,apartment,-0.5809514705086399,50.0,-0.40000000000000013
202,apartment,-0.18463254948172714,250.0,-2.220446049250313e-16
54,room,-0.15476189982680222,100.0,-2.220446049250313e-16
175,apartment,-0.25457118260412354,200.0,-0.20000000000000018
180,apartment,-0.2416195838777538,200.0,-0.20000000000000018
100,apartment,-0.44884516349966896,100.0,-0.40000000000000013
106,apartment,-0.43330324502802536,150.0,-0.40000000000000013
60,apartment,-0.5524579533106265,100.0,-0.40000000000000013
55,room,-0.15086974230997455,100.0,-2.220446049250313e-16
299,apartment,0.06662846580984501,300.0,0.19999999999999973
191,apartment,-0.21312606667974046,200.0,-0.20000000000000018
225,apartment,-0.12505519534042653,250.0,-2.220446049250313e-16
180,apartment,-0.2416195838777538,200.0,-0.20000000000000018
39,room,-0.2131442625792176,50.0,-0.20000000000000018
200,apartment,-0.189813188972275,200.0,-2.220446049250313e-16
125,apartment,-0.3840871698678205,150.0,-0.20000000000000018
135,room,0.16050285903624073,150.0,0.19999999999999973
100,apartment,-0.44884516349966896,100.0,-0.40000000000000013
300,apartment,0.06921878555511894,300.0,0.19999999999999973
85,apartment,-0.48769995967877805,100.0,-0.40000000000000013
79,room,-0.05745796190610995,100.0,-2.220446049250313e-16
139,room,0.1760714891035515,150.0,0.19999999999999973
1000,apartment,1.8824426072468767,,1.9999999999999991
125,apartment,-0.3840871698678205,150.0,-0.20000000000000018
249,apartment,-0.06288752145385197,250.0,-2.220446049250313e-16
1800,apartment,3.9546984034660286,,
1906,apartment,4.229272296465066,,
200,room,0.41349309763004066,200.0,0.5999999999999996
55,room,-0.15086974230997455,100.0,-2.220446049250313e-16
125,apartment,-0.3840871698678205,150.0,-0.20000000000000018
625,apartment,0.9110727027691493,650.0,0.9999999999999996
99,apartment,-0.4514354832449429,100.0,-0.40000000000000013
90,room,-0.014644229221005355,100.0,-2.220446049250313e-16
90,apartment,-0.47474836095240835,100.0,-0.40000000000000013
65,room,-0.11194816714169763,100.0,-2.220446049250313e-16
100,room,0.024277345947271555,100.0,0.19999999999999973
149,apartment,-0.3219194959812459,150.0,-0.20000000000000018
139,apartment,-0.3478226934339853,150.0,-0.20000000000000018
94,room,0.0009244008463054101,100.0,0.19999999999999973
105,room,0.04373813353141001,150.0,0.19999999999999973
350,apartment,0.19873477281881594,350.0,0.19999999999999973
58,apartment,-0.5576385928011744,100.0,-0.40000000000000013
137,apartment,-0.35300333292453323,150.0,-0.20000000000000018
149,room,0.2149930642718284,150.0,0.3999999999999997
59,apartment,-0.5550482730559005,100.0,-0.40000000000000013
95,apartment,-0.46179676222603866,100.0,-0.40000000000000013
350,apartment,0.19873477281881594,350.0,0.19999999999999973
200,room,0.41349309763004066,200.0,0.5999999999999996
189,room,0.3706793649449361,200.0,0.3999999999999997
100,room,0.024277345947271555,100.0,0.19999999999999973
150,room,0.2188852217886561,150.0,0.3999999999999997
395,apartment,0.3152991613561432,400.0,0.3999999999999997
350,apartment,0.19873477281881594,350.0,0.19999999999999973
100,room,0.024277345947271555,100.0,0.19999999999999973
175,room,0.3161891597093484,200.0,0.3999999999999997
225,apartment,-0.12505519534042653,250.0,-2.220446049250313e-16
70,room,-0.09248737955755917,100.0,-2.220446049250313e-16
150,room,0.2188852217886561,150.0,0.3999999999999997
149,apartment,-0.3219194959812459,150.0,-0.20000000000000018
109,apartment,-0.42553228579220354,150.0,-0.40000000000000013
100,apartment,-0.44884516349966896,100.0,-0.40000000000000013
48,room,-0.17811484492776838,50.0,-2.220446049250313e-16
99,apartment,-0.4514354832449429,100.0,-0.40000000000000013
48,room,-0.17811484492776838,50.0,-2.220446049250313e-16
40,room,-0.2092521050623899,50.0,-0.20000000000000018
150,apartment,-0.319329176235972,150.0,-0.20000000000000018
150,room,0.2188852217886561,150.0,0.3999999999999997
150,room,0.2188852217886561,150.0,0.3999999999999997
75,apartment,-0.5136031571315175,100.0,-0.40000000000000013
150,apartment,-0.319329176235972,150.0,-0.20000000000000018
165,apartment,-0.2804743800568629,200.0,-0.20000000000000018
149,room,0.2149930642718284,150.0,0.3999999999999997
75,room,-0.07302659197342072,100.0,-2.220446049250313e-16
69,apartment,-0.5291450756031612,100.0,-0.40000000000000013
116,apartment,-0.407400047575286,150.0,-0.40000000000000013
99,apartment,-0.4514354832449429,100.0,-0.40000000000000013
200,room,0.41349309763004066,200.0,0.5999999999999996
250,apartment,-0.06029720170857804,250.0,-2.220446049250313e-16
995,apartment,1.8694910085205072,,1.9999999999999991
500,apartment,0.5872827346099069,500.0,0.5999999999999996
389,apartment,0.29975724288449956,400.0,0.3999999999999997
389,apartment,0.29975724288449956,400.0,0.3999999999999997
450,apartment,0.45776674734620987,450.0,0.5999999999999996
163,apartment,-0.2856550195474108,200.0,-0.20000000000000018
75,apartment,-0.5136031571315175,100.0,-0.40000000000000013
115,apartment,-0.4099903673205599,150.0,-0.40000000000000013
79,room,-0.05745796190610995,100.0,-2.220446049250313e-16
350,room,0.9973167251541945,350.0,0.9999999999999996
319,apartment,0.1184348607153238,350.0,0.19999999999999973
25,room,-0.26763446781480527,50.0,-0.20000000000000018
200,apartment,-0.189813188972275,200.0,-2.220446049250313e-16
75,apartment,-0.5136031571315175,100.0,-0.40000000000000013
250,apartment,-0.06029720170857804,250.0,-2.220446049250313e-16
49,room,-0.17422268741094069,50.0,-2.220446049250313e-16
46,room,-0.18589915996142375,50.0,-2.220446049250313e-16
40,room,-0.2092521050623899,50.0,-0.20000000000000018
40,room,-0.2092521050623899,50.0,-0.20000000000000018
60,room,-0.13140895472583608,100.0,-2.220446049250313e-16
50,room,-0.170330529894113,50.0,-2.220446049250313e-16
449,apartment,0.45517642760093596,450.0,0.5999999999999996
45,room,-0.18979131747825145,50.0,-2.220446049250313e-16
133,apartment,-0.36336461190562896,150.0,-0.20000000000000018
21,room,-0.28320309788211606,50.0,-0.20000000000000018
70,room,-0.09248737955755917,100.0,-2.220446049250313e-16
50,room,-0.170330529894113,50.0,-2.220446049250313e-16
60,room,-0.13140895472583608,100.0,-2.220446049250313e-16
80,room,-0.05356580438928227,100.0,-2.220446049250313e-16
175,apartment,-0.25457118260412354,200.0,-0.20000000000000018
295,apartment,0.05626718682874925,300.0,0.19999999999999973
1000,apartment,1.8824426072468767,,1.9999999999999991
195,apartment,-0.20276478769864473,200.0,-0.20000000000000018
124,apartment,-0.38667748961309445,150.0,-0.20000000000000018
175,apartment,-0.25457118260412354,200.0,-0.20000000000000018
95,apartment,-0.46179676222603866,100.0,-0.40000000000000013
680,apartment,1.053540288759216,700.0,1.1999999999999993
56,apartment,-0.5628192322917224,100.0,-0.40000000000000013
120,apartment,-0.3970387685941902,150.0,-0.20000000000000018
88,room,-0.022428544254660735,100.0,-2.220446049250313e-16
35,room,-0.22871289264652836,50.0,-0.20000000000000018
200,apartment,-0.189813188972275,200.0,-2.220446049250313e-16
450,apartment,0.45776674734620987,450.0,0.5999999999999996
250,apartment,-0.06029720170857804,250.0,-2.220446049250313e-16
99,apartment,-0.4514354832449429,100.0,-0.40000000000000013
450,apartment,0.45776674734620987,450.0,0.5999999999999996
59,room,-0.13530111224266378,100.0,-2.220446049250313e-16
39,room,-0.2131442625792176,50.0,-0.20000000000000018
225,apartment,-0.12505519534042653,250.0,-2.220446049250313e-16
170,apartment,-0.26752278133049323,200.0,-0.20000000000000018
150,apartment,-0.319329176235972,150.0,-0.20000000000000018
249,apartment,-0.06288752145385197,250.0,-2.220446049250313e-16
35,room,-0.22871289264652836,50.0,-0.20000000000000018
50,room,-0.170330529894113,50.0,-2.220446049250313e-16
100,apartment,-0.44884516349966896,100.0,-0.40000000000000013
434,apartment,0.4163216314218269,450.0,0.5999999999999996
125,apartment,-0.3840871698678205,150.0,-0.20000000000000018
38,room,-0.2170364200960453,50.0,-0.20000000000000018
50,apartment,-0.5783611507633659,50.0,-0.40000000000000013
25,room,-0.26763446781480527,50.0,-0.20000000000000018
299,apartment,0.06662846580984501,300.0,0.19999999999999973
25,room,-0.26763446781480527,50.0,-0.20000000000000018
23,room,-0.27541878284846066,50.0,-0.20000000000000018
175,apartment,-0.25457118260412354,200.0,-0.20000000000000018
60,room,-0.13140895472583608,100.0,-2.220446049250313e-16
801,apartment,1.3669689779373628,850.0,1.3999999999999995
170,apartment,-0.26752278133049323,200.0,-0.20000000000000018
278,apartment,0.012231751159092271,300.0,0.19999999999999973
26,room,-0.26374231029797757,50.0,-0.20000000000000018
75,apartment,-0.5136031571315175,100.0,-0.40000000000000013
750,apartment,1.2348626709283919,750.0,1.3999999999999995
65,room,-0.11194816714169763,100.0,-2.220446049250313e-16
50,room,-0.170330529894113,50.0,-2.220446049250313e-16
44,room,-0.19368347499507915,50.0,-2.220446049250313e-16
99,apartment,-0.4514354832449429,100.0,-0.40000000000000013
250,apartment,-0.06029720170857804,250.0,-2.220446049250313e-16
300,apartment,0.06921878555511894,300.0,0.19999999999999973
60,room,-0.13140895472583608,100.0,-2.220446049250313e-16
150,apartment,-0.319329176235972,150.0,-0.20000000000000018
180,apartment,-0.2416195838777538,200.0,-0.20000000000000018
199,apartment,-0.19240350871754897,200.0,-2.220446049250313e-16
275,apartment,0.0044607919232704536,300.0,0.19999999999999973
59,room,-0.13530111224266378,100.0,-2.220446049250313e-16
76,apartment,-0.5110128373862435,100.0,-0.40000000000000013
80,apartment,-0.5006515584051477,100.0,-0.40000000000000013
92,apartment,-0.4695677214618605,100.0,-0.40000000000000013
159,room,0.25391463944010534,200.0,0.3999999999999997
159,apartment,-0.2960162985285065,200.0,-0.20000000000000018
300,apartment,0.06921878555511894,300.0,0.19999999999999973
595,apartment,0.8333631104109311,600.0,0.9999999999999996
380,apartment,0.27644436517703413,400.0,0.3999999999999997
150,apartment,-0.319329176235972,150.0,-0.20000000000000018
50,room,-0.170330529894113,50.0,-2.220446049250313e-16
350,apartment,0.19873477281881594,350.0,0.19999999999999973
249,apartment,-0.06288752145385197,250.0,-2.220446049250313e-16
200,apartment,-0.189813188972275,200.0,-2.220446049250313e-16
175,room,0.3161891597093484,200.0,0.3999999999999997
70,room,-0.09248737955755917,100.0,-2.220446049250313e-16
17,room,-0.2987717279494268,50.0,-0.20000000000000018
149,apartment,-0.3219194959812459,150.0,-0.20000000000000018
50,room,-0.170330529894113,50.0,-2.220446049250313e-16
199,room,0.40960094011321296,200.0,0.5999999999999996
199,room,0.40960094011321296,200.0,0.5999999999999996
205,room,0.4329538852141791,250.0,0.5999999999999996
205,room,0.4329538852141791,250.0,0.5999999999999996
205,room,0.4329538852141791,250.0,0.5999999999999996
220,room,0.4913362479665945,250.0,0.5999999999999996
249,room,0.6042088159545975,250.0,0.7999999999999996
199,room,0.40960094011321296,200.0,0.5999999999999996
230,room,0.5302578231348714,250.0,0.5999999999999996
230,room,0.5302578231348714,250.0,0.5999999999999996
230,room,0.5302578231348714,250.0,0.5999999999999996
245,room,0.5886401858872867,250.0,0.5999999999999996
245,room,0.5886401858872867,250.0,0.5999999999999996
289,room,0.7598951166277051,300.0,0.7999999999999996
289,room,0.7598951166277051,300.0,0.7999999999999996
65,room,-0.11194816714169763,100.0,-2.220446049250313e-16
25,room,-0.26763446781480527,50.0,-0.20000000000000018
200,apartment,-0.189813188972275,200.0,-2.220446049250313e-16
65,room,-0.11194816714169763,100.0,-2.220446049250313e-16
55,room,-0.15086974230997455,100.0,-2.220446049250313e-16
45,room,-0.18979131747825145,50.0,-2.220446049250313e-16
75,apartment,-0.5136031571315175,100.0,-0.40000000000000013
175,room,0.3161891597093484,200.0,0.3999999999999997
275,room,0.7054049113921175,300.0,0.7999999999999996
150,apartment,-0.319329176235972,150.0,-0.20000000000000018
45,room,-0.18979131747825145,50.0,-2.220446049250313e-16
1900,apartment,4.213730377993422,,
425,apartment,0.3930087537143614,450.0,0.3999999999999997
1100,apartment,2.1414745817742706,,2.1999999999999993
79,apartment,-0.5032418781504218,100.0,-0.40000000000000013
120,room,0.10212049628382537,150.0,0.19999999999999973
45,room,-0.18979131747825145,50.0,-2.220446049250313e-16
43,room,-0.19757563251190682,50.0,-2.220446049250313e-16
119,apartment,-0.39962908833946414,150.0,-0.20000000000000018
68,room,-0.10027169459121456,100.0,-2.220446049250313e-16
37,room,-0.220928577612873,50.0,-0.20000000000000018
84,apartment,-0.490290279424052,100.0,-0.40000000000000013
249,apartment,-0.06288752145385197,250.0,-2.220446049250313e-16
89,apartment,-0.4773386806976823,100.0,-0.40000000000000013
165,apartment,-0.2804743800568629,200.0,-0.20000000000000018
39,room,-0.2131442625792176,50.0,-0.20000000000000018
42,room,-0.20146779002873452,50.0,-0.20000000000000018
80,apartment,-0.5006515584051477,100.0,-0.40000000000000013
100,apartment,-0.44884516349966896,100.0,-0.40000000000000013
60,apartment,-0.5524579533106265,100.0,-0.40000000000000013
99,room,0.020385188430443867,100.0,0.19999999999999973
85,room,-0.03410501680514381,100.0,-2.220446049250313e-16
70,room,-0.09248737955755917,100.0,-2.220446049250313e-16
139,apartment,-0.3478226934339853,150.0,-0.20000000000000018
225,room,0.510797035550733,250.0,0.5999999999999996
145,apartment,-0.3322807749623417,150.0,-0.20000000000000018
220,apartment,-0.13800679406679622,250.0,-2.220446049250313e-16
220,apartment,-0.13800679406679622,250.0,-2.220446049250313e-16
220,apartment,-0.13800679406679622,250.0,-2.220446049250313e-16
196,apartment,-0.20017446795337077,200.0,-0.20000000000000018
110,apartment,-0.4229419660469296,150.0,-0.40000000000000013
70,apartment,-0.5265547558578871,100.0,-0.40000000000000013
161,apartment,-0.29083565903795866,200.0,-0.20000000000000018
110,apartment,-0.4229419660469296,150.0,-0.40000000000000013
139,apartment,-0.3478226934339853,150.0,-0.20000000000000018
50,room,-0.170330529894113,50.0,-2.220446049250313e-16
200,apartment,-0.189813188972275,200.0,-2.220446049250313e-16
191,apartment,-0.21312606667974046,200.0,-0.20000000000000018
75,room,-0.07302659197342072,100.0,-2.220446049250313e-16
89,apartment,-0.4773386806976823,100.0,-0.40000000000000013
259,apartment,-0.03698432400111258,300.0,-2.220446049250313e-16
299,apartment,0.06662846580984501,300.0,0.19999999999999973
109,apartment,-0.42553228579220354,150.0,-0.40000000000000013
50,room,-0.170330529894113,50.0,-2.220446049250313e-16
55,room,-0.15086974230997455,100.0,-2.220446049250313e-16
71,apartment,-0.5239644361126132,100.0,-0.40000000000000013
299,apartment,0.06662846580984501,300.0,0.19999999999999973
45,room,-0.18979131747825145,50.0,-2.220446049250313e-16
112,apartment,-0.4177613265563817,150.0,-0.40000000000000013
80,room,-0.05356580438928227,100.0,-2.220446049250313e-16
39,room,-0.2131442625792176,50.0,-0.20000000000000018
499,apartment,0.584692414864633,500.0,0.5999999999999996
300,apartment,0.06921878555511894,300.0,0.19999999999999973
175,room,0.3161891597093484,200.0,0.3999999999999997
952,apartment,1.7581072594737277,,1.7999999999999994
200,apartment,-0.189813188972275,200.0,-2.220446049250313e-16
112,apartment,-0.4177613265563817,150.0,-0.40000000000000013
115,apartment,-0.4099903673205599,150.0,-0.40000000000000013
119,apartment,-0.39962908833946414,150.0,-0.20000000000000018
275,apartment,0.0044607919232704536,300.0,0.19999999999999973
300,apartment,0.06921878555511894,300.0,0.19999999999999973
140,apartment,-0.3452323736887114,150.0,-0.20000000000000018
65,room,-0.11194816714169763,100.0,-2.220446049250313e-16
125,room,0.12158128386796384,150.0,0.19999999999999973
45,room,-0.18979131747825145,50.0,-2.220446049250313e-16
60,room,-0.13140895472583608,100.0,-2.220446049250313e-16
85,apartment,-0.48769995967877805,100.0,-0.40000000000000013
95,room,0.004816558363133101,100.0,0.19999999999999973
179,apartment,-0.24420990362302775,200.0,-0.20000000000000018
49,room,-0.17422268741094069,50.0,-2.220446049250313e-16
2000,apartment,4.472762352520816,,
60,room,-0.13140895472583608,100.0,-2.220446049250313e-16
23,room,-0.27541878284846066,50.0,-0.20000000000000018
99,apartment,-0.4514354832449429,100.0,-0.40000000000000013
120,apartment,-0.3970387685941902,150.0,-0.20000000000000018
500,apartment,0.5872827346099069,500.0,0.5999999999999996
130,apartment,-0.3711355711414508,150.0,-0.20000000000000018
300,apartment,0.06921878555511894,300.0,0.19999999999999973
160,apartment,-0.2934259787832326,200.0,-0.20000000000000018
100,room,0.024277345947271555,100.0,0.19999999999999973
100,room,0.024277345947271555,100.0,0.19999999999999973
60,room,-0.13140895472583608,100.0,-2.220446049250313e-16
249,apartment,-0.06288752145385197,250.0,-2.220446049250313e-16
250,room,0.6081009734714252,250.0,0.7999999999999996
24,room,-0.27152662533163296,50.0,-0.20000000000000018
100,apartment,-0.44884516349966896,100.0,-0.40000000000000013
250,apartment,-0.06029720170857804,250.0,-2.220446049250313e-16
250,apartment,-0.06029720170857804,250.0,-2.220446049250313e-16
400,apartment,0.3282507600825129,400.0,0.3999999999999997
200,apartment,-0.189813188972275,200.0,-2.220446049250313e-16
560,apartment,0.7427019193263432,600.0,0.7999999999999996
65,room,-0.11194816714169763,100.0,-2.220446049250313e-16
50,room,-0.170330529894113,50.0,-2.220446049250313e-16
795,apartment,1.3514270594657192,800.0,1.3999999999999995
89,apartment,-0.4773386806976823,100.0,-0.40000000000000013
495,apartment,0.5743311358835371,500.0,0.5999999999999996
300,apartment,0.06921878555511894,300.0,0.19999999999999973
295,apartment,0.05626718682874925,300.0,0.19999999999999973
1800,apartment,3.9546984034660286,,
170,apartment,-0.26752278133049323,200.0,-0.20000000000000018
295,apartment,0.05626718682874925,300.0,0.19999999999999973
59,room,-0.13530111224266378,100.0,-2.220446049250313e-16
69,room,-0.09637953707438686,100.0,-2.220446049250313e-16
89,apartment,-0.4773386806976823,100.0,-0.40000000000000013
93,apartment,-0.4669774017165866,100.0,-0.40000000000000013
100,apartment,-0.44884516349966896,100.0,-0.40000000000000013
600,apartment,0.8463147091373008,600.0,0.9999999999999996
49,room,-0.17422268741094069,50.0,-2.220446049250313e-16
125,room,0.12158128386796384,150.0,0.19999999999999973
149,apartment,-0.3219194959812459,150.0,-0.20000000000000018
75,room,-0.07302659197342072,100.0,-2.220446049250313e-16
120,apartment,-0.3970387685941902,150.0,-0.20000000000000018
250,apartment,-0.06029720170857804,250.0,-2.220446049250313e-16
79,room,-0.05745796190610995,100.0,-2.220446049250313e-16
126,apartment,-0.3814968501225465,150.0,-0.20000000000000018
45,room,-0.18979131747825145,50.0,-2.220446049250313e-16
99,apartment,-0.4514354832449429,100.0,-0.40000000000000013
149,apartment,-0.3219194959812459,150.0,-0.20000000000000018
250,apartment,-0.06029720170857804,250.0,-2.220446049250313e-16
594,apartment,0.8307727906656572,600.0,0.9999999999999996
468,apartment,0.5043925027611408,500.0,0.5999999999999996
47,room,-0.18200700244459606,50.0,-2.220446049250313e-16
85,apartment,-0.48769995967877805,100.0,-0.40000000000000013
200,apartment,-0.189813188972275,200.0,-2.220446049250313e-16
272,apartment,-0.0033101673125513656,300.0,-2.220446049250313e-16
275,apartment,0.0044607919232704536,300.0,0.19999999999999973
500,apartment,0.5872827346099069,500.0,0.5999999999999996
40,room,-0.2092521050623899,50.0,-0.20000000000000018
175,apartment,-0.25457118260412354,200.0,-0.20000000000000018
500,apartment,0.5872827346099069,500.0,0.5999999999999996
279,apartment,0.014822070904366212,300.0,0.19999999999999973
350,apartment,0.19873477281881594,350.0,0.19999999999999973
115,apartment,-0.4099903673205599,150.0,-0.40000000000000013
250,apartment,-0.06029720170857804,250.0,-2.220446049250313e-16
87,apartment,-0.4825193201882302,100.0,-0.40000000000000013
299,apartment,0.06662846580984501,300.0,0.19999999999999973
1250,apartment,2.530022543565362,,2.599999999999999
350,apartment,0.19873477281881594,350.0,0.19999999999999973
140,room,0.1799636466203792,150.0,0.19999999999999973
179,apartment,-0.24420990362302775,200.0,-0.20000000000000018
46,room,-0.18589915996142375,50.0,-2.220446049250313e-16
91,apartment,-0.47215804120713445,100.0,-0.40000000000000013
199,apartment,-0.19240350871754897,200.0,-2.220446049250313e-16
35,room,-0.22871289264652836,50.0,-0.20000000000000018
38,room,-0.2170364200960453,50.0,-0.20000000000000018
32,room,-0.24038936519701143,50.0,-0.20000000000000018
250,apartment,-0.06029720170857804,250.0,-2.220446049250313e-16
310,apartment,0.09512198300785835,350.0,0.19999999999999973
114,apartment,-0.41258068706583384,150.0,-0.40000000000000013
167,apartment,-0.275293740566315,200.0,-0.20000000000000018
89,apartment,-0.4773386806976823,100.0,-0.40000000000000013
130,apartment,-0.3711355711414508,150.0,-0.20000000000000018
69,room,-0.09637953707438686,100.0,-2.220446049250313e-16
150,apartment,-0.319329176235972,150.0,-0.20000000000000018
125,apartment,-0.3840871698678205,150.0,-0.20000000000000018
52,apartment,-0.5731805112728181,100.0,-0.40000000000000013
69,room,-0.09637953707438686,100.0,-2.220446049250313e-16
180,apartment,-0.2416195838777538,200.0,-0.20000000000000018
450,apartment,0.45776674734620987,450.0,0.5999999999999996
160,apartment,-0.2934259787832326,200.0,-0.20000000000000018
33,room,-0.23649720768018373,50.0,-0.20000000000000018
250,apartment,-0.06029720170857804,250.0,-2.220446049250313e-16
149,apartment,-0.3219194959812459,150.0,-0.20000000000000018
149,apartment,-0.3219194959812459,150.0,-0.20000000000000018
60,apartment,-0.5524579533106265,100.0,-0.40000000000000013
139,apartment,-0.3478226934339853,150.0,-0.20000000000000018
149,apartment,-0.3219194959812459,150.0,-0.20000000000000018
150,apartment,-0.319329176235972,150.0,-0.20000000000000018
138,apartment,-0.35041301317925927,150.0,-0.20000000000000018
63,room,-0.11973248217535301,100.0,-2.220446049250313e-16
35,room,-0.22871289264652836,50.0,-0.20000000000000018
180,apartment,-0.2416195838777538,200.0,-0.20000000000000018
55,room,-0.15086974230997455,100.0,-2.220446049250313e-16
189,apartment,-0.21830670617028836,200.0,-0.20000000000000018
189,apartment,-0.21830670617028836,200.0,-0.20000000000000018
415,apartment,0.367105556261622,450.0,0.3999999999999997
157,apartment,-0.3011969380190544,200.0,-0.20000000000000018
175,apartment,-0.25457118260412354,200.0,-0.20000000000000018
550,apartment,0.7167987218736038,550.0,0.7999999999999996
